Name,Hash,Users,Version,All Hosts,Permissions
MyLOFT,6f9a65b7a1aec8ed090b12fcc42c0160343ad8bb66f4d0c3effa949fd841de52,200000,3,True,"['webRequest', 'webRequestAuthProvider', 'declarativeNetRequest', 'scripting', 'activeTab', 'proxy', 'cookies', 'idle', 'notifications', 'storage', 'alarms']"
Pouch - Automatic Coupons at Checkout,27dd56013c42e17e20f8ff6abbec06f91934714e45b6931d6d48d34f0b6f08e6,200000,3,True,"['storage', 'tabs', 'unlimitedStorage', 'webRequest', 'scripting']"
Live Stream Downloader,293088db415a9fe1d19d24422eecaf034e3c7e3b32c64b6f4bec4c7f7ff0cd4f,200000,3,True,"['storage', 'contextMenus', 'webRequest', 'declarativeNetRequestWithHostAccess', 'scripting', 'alarms']"
TopCashback UK Get Cashback & Vouchers,8015d9f8a5febb9c13c354b50dcea6e43fa62872292a9285bffa64969d19d50c,200000,3,True,"['activeTab', 'tabs', 'webRequest', 'storage', 'unlimitedStorage', 'cookies', 'declarativeNetRequestWithHostAccess', 'alarms', 'webNavigation']"
Mino (formerly Minty) - Automatic Coupons,d5cb21336d36aacab01f3da8ad10b60753ad92b49658fd90b9dcebd7b6c1e080,200000,3,True,"['cookies', 'storage', 'webRequest', 'scripting']"
Online Download Manager - Video Downloader,5b62be531e75ad8631803e7d42956c8aa96b3e960524e95e40526394d32f011a,200000,3,True,"['tabs', 'downloads', 'downloads.open', 'downloads.shelf', 'notifications', 'unlimitedStorage', 'storage', 'contextMenus', 'webNavigation', 'webRequest', 'declarativeNetRequest', 'offscreen']"
Lean Library,2b2e94fdcabc4b54ca65ef4caf9cc26b93eea2371dc04aa917ec7a703542320f,200000,3,True,"['storage', 'tabs', 'alarms', 'activeTab', 'webNavigation', 'contextMenus', 'unlimitedStorage', 'webRequest']"
Shine Commerce,1836cbbb2efc1c7eccc6c16eb489199f00127388ed7855231c35e65c151189df,200000,3,True,"['storage', 'webRequest', 'webNavigation']"
CT Access,5cbfe4ccc42b216c2d7ad71e79129334f94866ef77bbef061f1f41eda67aa4c9,200000,3,True,"['proxy', 'webRequest', 'webRequestAuthProvider', 'storage', 'alarms']"
Clean Master: the best Chrome Cache Cleaner,d108383c2ebcc3352738704de745a6b5e8183b690476b3e5f289bff64e916d7e,200000,3,True,"['browsingData', 'background', 'storage', 'webNavigation', 'webRequest']"
American Airlines AAdvantage eShopping℠,a18161539e249c50af01f524ebf040842a53d9686fd4e7e59a71919f81dc1ccd,200000,3,True,"['tabs', 'webNavigation', 'webRequest', 'storage', 'unlimitedStorage', 'cookies', 'alarms']"
CyberArk Identity Browser Extension,47ff8fafe7f60f8fe5f6a9e93208f728ea8726bcd0e37221022c2dae8ace339d,200000,3,True,"['storage', 'webRequest', 'cookies', 'tabs', 'contextMenus', 'clipboardWrite', 'offscreen', 'scripting', 'unlimitedStorage', 'webRequestAuthProvider']"
iGG谷歌学术助手,fe762e85a93f21e605c75c8e0ddafbe5a0c9a74d722453f8bb6d78579b7a74f4,200000,3,True,"['notifications', 'storage', 'alarms', 'management', 'proxy', 'webRequest', 'webRequestAuthProvider', 'idle']"
Fatkun Batch Download Image_1,b6bbb9432fb33cf11c912ea4606521a0ba3c9ffc9a86bedae0fcca141590cfef,200000,3,True,"['webRequest', 'declarativeNetRequest', 'downloads', 'scripting', 'tabs', 'storage', 'unlimitedStorage', 'contextMenus']"
Tripkicks,3e07b912a92d0a9ec27a26c4b8815e27a79261c936076d8ab1c2c35b39a09d56,200000,3,False,"['activeTab', 'alarms', 'notifications', 'contextMenus', 'storage', 'webRequest']"
SciSpace: Do hours of research in minutes,79e01190548f92bf1f1c3db2f80978fd10bccea6b3963fb79304318d520386cf,200000,3,True,"['scripting', 'storage', 'activeTab', 'cookies', 'webRequest', 'contextMenus', 'alarms']"
NoteGPT: YouTube Summary with ChatGPT & Notes,9e79c112e665defd5fadfe01c690922a5f7357949ca25bc7e925f230daa44bf2,200000,3,True,"['storage', 'webRequest']"
sVpn - Твоя анонимность в сети!,d8eeff111ec21785baf2a97bbf3491f64fce8d89512d211b2066c8e40b5e36e3,200000,3,True,"['tabs', 'storage', 'proxy', 'webRequest', 'webRequestBlocking', 'declarativeNetRequest', 'scripting', 'alarms', 'cookies', 'activeTab', 'management', 'offscreen']"
TravelArrow - Your Virtual Travel Agent,4549011931407ad7c6a56d138aef45b3f7ab95957645488875336401cc9ba452,200000,3,True,"['webRequest', 'declarativeNetRequest', 'storage', 'alarms']"
Audio Downloader Prime,47f68008638f7652e6ad5a87e2abe8cc6485bf8ec956e55f8d2dd9ce4e7e9fc6,200000,3,True,"['storage', 'downloads', 'webRequest']"
NetDocuments,4235a3308d4125783b8e00f94d5a9393133cb06fc3814f74f9aab667bd86d5a4,200000,3,True,"['storage', 'tabs', 'management', 'webRequest']"
Astar VPN - Free and fast VPN for everyone,181e0f6f56a72cee2bd68673acb0ea3bc72bf6efb60a193d88101d2c6260b87e,200000,3,True,"['proxy', 'webRequest', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess', 'declarativeNetRequestFeedback', 'privacy', 'management', 'storage', 'unlimitedStorage', 'tabs', 'alarms', 'notifications']"
FetchV - Video Downloader for m3u8 & hls,d63a163c1c7b083dbefce22792d5849d47b5472164d3c52653a36bfbdd98e2ff,200000,3,True,"['tabs', 'webRequest', 'storage', 'declarativeNetRequest']"
MathSolver,68877df4ba54c4f5a3ad3497d48a71a97756f76010f161ffc6828f00317e8764,200000,3,True,"['webRequest', 'declarativeNetRequest', 'storage']"
Norton Safe Search Enhanced,3a91e15fd71752b20aa1126c4a9225e9d82305c7bfd5d95ef14720cafbae2632,200000,3,True,"['tabs', 'background', 'webNavigation', 'storage', 'scripting', 'alarms', 'webRequest', 'declarativeNetRequest', 'downloads', 'notifications']"
AliHunter - AliExpress Dropship Spy (Zopi),e7e2e982b6e5555412299bae7565e6d5b49c6411e1a64831a7b54b1d7feeeaaf,200000,3,True,"['storage', 'scripting', 'notifications', 'webRequest', 'webNavigation', 'cookies']"
Notifier for Gmail™,d37dccf7ffe228c4ea774f52eca1a532eb87792b74d48ee0d83cfa00c8dce16a,200000,3,False,"['notifications', 'contextMenus', 'webRequest', 'storage', 'alarms', 'idle', 'offscreen', 'cookies']"
Simplify Copilot - Autofill job applications,f98e61a048a5731cdce1ebe3c03991e33bc7503ffce99861dcdf0e32e11b0256,200000,3,True,"['activeTab', 'cookies', 'contextMenus', 'offscreen', 'storage', 'tabs', 'webNavigation', 'webRequest']"
Lightning Extension,98b0696b0ae164098b7f35ab84ade18e29fdd8420d781eeedcfe639b748d340f,100000,3,False,"['cookies', 'scripting', 'storage', 'webNavigation', 'webRequest', 'management', 'unlimitedStorage']"
Audio Only Youtube,b9cdaa02078f007d48bf4ea589edaff99ec01989574c8e4b7f7c524990546955,100000,3,False,"['tabs', 'webRequest', 'storage']"
UXM - Web Performance Monitor (22q3),25b363057752138e9abad58fad7503c1b4a0f010e477c7f5d042b0c24df7fb2e,100000,3,True,"['nativeMessaging', 'tabs', 'storage', 'webRequest', 'webNavigation', 'alarms']"
Shoop Cashback & Gutscheine,009b1eaa22e370a5680e82fbf53256c53ba8f6e38cdf5f877c095cdf5426b7bc,100000,3,True,"['tabs', 'storage', 'webRequest', 'unlimitedStorage', 'alarms']"
Pocket Universe,46df4f9445fed5619eebc5b0a3b5e30923c7f7f706122fc747c0e4207b240446,100000,3,True,"['scripting', 'storage', 'declarativeNetRequest', 'webRequest']"
easyfundraising Donation Reminder,957fec56546046dc26be9394610098c369ae9bf2e6588cd3828d6b460fe40638,100000,3,True,"['cookies', 'storage', 'tabs', 'webRequest']"
Name2Email: Find email by name for free,c0123bf6a01d3abef34feb41dbbcc6c1402218f09a6f307a20b019967e2c336d,100000,3,False,"['storage', 'webRequest', 'identity', 'scripting']"
UI.Vision RPA,7829b7c835f21ef0cf6347c572680dd85640572c957d7946ba169403a06d33b9,100000,3,True,"['bookmarks', 'clipboardRead', 'clipboardWrite', 'cookies', 'debugger', 'downloads', 'notifications', 'storage', 'tabs', 'proxy', 'nativeMessaging', 'contextMenus', 'webRequest', 'webRequestAuthProvider', 'sidePanel', 'scripting']"
Cently: Automatic Coupons + Cashback for Free,22f580eac57757302870e496152b90bd636c56755cd3f4003ff4b5c56ecdb7e4,100000,3,True,"['storage', 'alarms', 'webRequest', 'scripting']"
CNET Shopping,c0ed5101621b0d4f59d0c33c410c16d7b9040e73cd608139948d1eb1ba3189ab,100000,3,True,"['tabs', 'webRequest', 'storage', 'alarms', 'cookies']"
Ads Blocker,c8cccb0e3f10c61a919b7a4da89ca01bc0f99f660b4bc83159d85bcfd4e4f562,100000,3,True,"['tabs', 'webRequest', 'storage', 'alarms', 'scripting', 'declarativeNetRequest']"
BlazeMeter | The Continuous Testing Platform,4498a42eaeaa100661d591f6af4560518a9e931b926ac145d7fbf5265e7e1641,100000,3,True,"['storage', 'unlimitedStorage', 'webRequest', 'webNavigation', 'browsingData', 'activeTab', 'tabs', 'notifications', 'contextMenus', 'scripting']"
I still don't care about cookies,88fe9aebc09b38dc9eb11199c28679d66e3750d953823dca8938c615c59555a0,100000,3,True,"['tabs', 'storage', 'notifications', 'webRequest', 'declarativeNetRequestWithHostAccess', 'webNavigation', 'scripting']"
HLS Downloader,2cd18a9fa3c6dfb123826ab22ba072cf2580e43f1dc7cc27e59e9255f03ddcf3,100000,3,True,"['storage', 'downloads', 'webRequest', 'contextMenus', 'webNavigation']"
Ali Reviews,ed46deeb5a21f7cb284b0755b4dab978cf62649c2e5839d538961d0b0629a96b,100000,3,True,"['storage', 'webRequest', 'scripting']"
The cleaner - delete cookies and cache,0f76920a53fc54216b4627e06c6ef7356049cc2e1cb30346ac4c910713059c61,100000,3,True,"['storage', 'browsingData', 'tabs', 'cookies', 'webRequest', 'alarms']"
PriceBlink Coupons and Price Comparison,8d1d5ddb76160f2149ad237408c1cebfb0e04ead9f57483c409cab4bc97e2432,100000,3,True,"['tabs', 'webRequest', 'storage', 'alarms']"
Functionize Architect,b9634abd69542598b39af9ebce1f7c65f01b689d1e53c129b4446920e76a5b8c,100000,3,True,"['alarms', 'clipboardRead', 'storage', 'proxy', 'tabs', 'webRequest', 'cookies', 'unlimitedStorage', 'activeTab', 'webNavigation', 'browsingData', 'downloads', 'debugger', 'scripting']"
Video downloader for Instagram™,7a0be20a6080bc4f2e908e531412f6bd921515f4973c633934218c033889cce9,100000,3,True,"['downloads', 'tabs', 'storage', 'cookies', 'unlimitedStorage', 'scripting', 'webRequest', 'declarativeNetRequestWithHostAccess']"
QnA3 Data Mining,15409d5b2999ebe53a817b6a35cebb5870f18b9f620555caed55401426202fd4,100000,3,True,"['storage', 'webRequest']"
Free Video Downloader,86d73e39678fa99da95b4b4bece3a60769be46285bf4c0cd9cf1a26b4c3b39f9,100000,3,True,"['webRequest', 'downloads', 'scripting', 'storage', 'declarativeNetRequest']"
PDF editor online,cdc86ae20d211b2bbae6a2ab4cc5a7e3928d6f52d6615e47ae819f9f608c1fad,100000,3,True,"['storage', 'webRequest']"
VPN Proxy Master - free unblock VPN &security,1dd9cfce5c48553dc01d87e5547c5e9c534eaa91e5bacf246baa37f4c416aa16,100000,3,True,"['proxy', 'unlimitedStorage', 'notifications', 'storage', 'webRequest', 'webRequestAuthProvider']"
詐欺ウォール,55b9631d72a4f85e67fcb36092f5d0589b6d9e9e912d0750a2b39210c4338957,100000,3,True,"['contextMenus', 'tabs', 'storage', 'webRequest']"
"Кэшбэк-сервис ""Мегабонус""",8e91e68315723d49e04e20b7c9f8f9161383aeb8bad16fc2155c2775971ea0cc,100000,3,True,"['cookies', 'notifications', 'webRequest', 'tabs', 'storage']"
Enpass Password Manager,7a3336ec5a6724b85a09303e88777da4a40d558edb907a91c0e9126a070266cc,100000,3,True,"['tabs', 'contextMenus', 'storage', 'webNavigation', 'webRequest', 'webRequestAuthProvider']"
Office online OfficeWork for XLS DOC and PPT,98964564c15acad0a6dc9952ccd46445cbdbed967fcf28ad36a6a633e5023a5e,100000,3,True,"['storage', 'webRequest']"
Unblock youku and all - Unblock Boundary,627630c3219f3d5292628449c55255d793a68053265d4fc0eeefd5d3837913b3,100000,3,True,"['proxy', 'declarativeNetRequestWithHostAccess', 'storage', 'notifications', 'alarms', 'webRequest', 'cookies']"
Pop2Watch,1597a7cc0a71e029b8f1f868ab96cf4b6c9a571acff46514b912b90444e5b661,100000,3,True,"['declarativeNetRequest', 'notifications', 'scripting', 'storage', 'tabs', 'webRequest']"
Pinterest Tag Helper,ab0213dc9242db5e99a9ab1741e2c905fc16948b2d86360fc75bf5407fe02c88,100000,3,True,"['scripting', 'storage', 'tabs', 'webRequest', 'declarativeNetRequest']"
Qantas Shopping Points-Prompter,d83430774a2eec1cde0e0fb1bfbb66762c68f19fa31971cf64dfb280c75038bd,100000,3,True,"['tabs', 'storage', 'cookies', 'webRequest']"
TopCashback USA Get Cash Back & Coupons,92c1e6c584c1d43643e74db6dcdb9228ff8f999d9f0a148a89276dd16c5fead7,100000,3,True,"['activeTab', 'tabs', 'webRequest', 'storage', 'unlimitedStorage', 'cookies', 'declarativeNetRequestWithHostAccess', 'alarms', 'webNavigation']"
Acorns Earn,39ccaba842896763cfcbeb28a81ccf1d61c8aef183906572989599ec3da16f04,100000,3,True,"['storage', 'tabs', 'webRequest', 'gcm']"
WhatsUp+ for WhatsApp™ Web,7eab7c73c3a5fcd79d99240cb6de6d5180d18fabd5572433a007b3e25baf0057,100000,3,False,"['contextMenus', 'storage', 'unlimitedStorage', 'declarativeNetRequest', 'browsingData', 'identity', 'identity.email', 'proxy', 'webRequest', 'webRequestAuthProvider', 'management']"
VPN Unlimited ® Proxy - Best VPN for Chrome,7acf2737b7bb7c160b9834fc037b7d2344fc7dd4cae8f1a3f166d2699bc2d68e,100000,3,True,"['tabs', 'proxy', 'alarms', 'privacy', 'storage', 'offscreen', 'webRequest', 'webRequestAuthProvider']"
Proton VPN: a Swiss VPN you can trust,5b1f14018569a7915a364c42d0ab13ff5417a8846bef171448486ce31a1ddf88,100000,3,False,"['idle', 'notifications', 'privacy', 'proxy', 'scripting', 'storage', 'tabs', 'webRequest', 'webRequestAuthProvider']"
Synology Web Clipper,4e30a3912b40eda141fc5e9221ad8e43e228ff4ce9c877d8688f52aa042cf53a,100000,3,True,"['webRequest', 'storage', 'unlimitedStorage', 'contextMenus', 'activeTab', 'scripting']"
Analytics Debugger,490e09ff978466f67be933020030b0937fdef2d5c3a00c4f9ed435b443d997d3,100000,3,True,"['webNavigation', 'webRequest', 'storage', 'scripting', 'declarativeNetRequest']"
Zoho Vault,2dfcea9397d1366594cd3a5e1d8ed87b1cdaf64d2147e8bd2607309bf57e54a1,100000,3,True,"['alarms', 'clipboardWrite', 'contextMenus', 'cookies', 'notifications', 'privacy', 'storage', 'tabs', 'unlimitedStorage', 'idle', 'webRequest', 'webRequestAuthProvider', 'offscreen']"
Waalaxy - #1 LinkedIn Automation Tool,1cec609949a61e57bd54ba470fd9cd92fe1aede5ba53deeaee20d752b229e359,100000,3,False,"['scripting', 'storage', 'alarms', 'cookies', 'tabs', 'notifications', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'webRequest']"
Dropship - Product Research,2481cc2b0c8f40034c387493b528a2e8a6a0b2358f800af5ece734e435a62fe2,100000,3,True,"['tabs', 'storage', 'identity', 'identity.email', 'webRequest']"
Easy Video Downloader,77b8c0bf57de7d249934fee68c6ae1cca7271af99a9c7746a94b1e18304b77df,100000,3,True,"['webRequest', 'contextMenus', 'storage', 'downloads', 'scripting']"
BigSeller - Product Scraper,0001695cf349bbda1f400e67fea43e662aff30aa47b0e1abcf149d0b3f906cd3,100000,3,True,"['storage', 'webRequest', 'unlimitedStorage']"
"Poulpeo : cashback, réductions et codes promo",cf242026d96bcd20685c1982bcf3b121ed40518245f688a08c838e3d980d74a1,100000,3,True,"['activeTab', 'alarms', 'storage', 'tabs', 'webNavigation', 'webRequest', 'scripting']"
AliSave Plus - Download AliExpress Images,a0d1fb8190aae25092d75268f80fbafde9cf1ab8c99229a77becc2770dbec9f8,100000,3,True,"['storage', 'webRequest', 'downloads', 'contextMenus']"
United Airlines MileagePlus® Shopping button,a24ed4de20059ff8c381005baa33cb15352e63ad706f5242518760295ae5838a,100000,3,True,"['tabs', 'webNavigation', 'webRequest', 'storage', 'unlimitedStorage', 'cookies', 'alarms']"
IPvFoo,e46b4c46e68f9d96a8d30af60daa3bc6f9100b2e08a8c0421848572babed5c58,100000,3,True,"['contextMenus', 'storage', 'webNavigation', 'webRequest']"
Browsing Protection by WithSecure,400c9dfb628b3cfbc1f4e3cacd2ca553627444d27e2a3350a39eaa00e9a8b51b,90000,3,True,"['tabs', 'nativeMessaging', 'webNavigation', 'declarativeNetRequest', 'storage', 'webRequest']"
Alerte Bons Plans eBuyClub,f6f76952867a6a9c1434a1fd34c35e991b7dc998b0c4a7ad2bd9b9677d2fadc8,90000,3,True,"['tabs', 'webRequest', 'storage', 'cookies', 'unlimitedStorage', 'alarms']"
Tube Video Downloader,b33c92d2ee3c097492a0f48d9e73288dbf9e902a9a367f1da6a59e8f0a914da6,90000,3,True,"['storage', 'downloads', 'webRequest', 'declarativeNetRequest', 'declarativeNetRequestWithHostAccess', 'scripting']"
vLex,57df2086702373cb65e1725f5d817a276f787e946202dd8ff2d03926c545c1bf,90000,3,True,"['activeTab', 'storage', 'webRequest']"
Video Ad Blocker Plus for YouTube™,c1cf8646804470caf26129c18c8855e4ceedb7de523605fc63c63ce5ce03a3e8,90000,3,True,"['tabs', 'webNavigation', 'webRequest', 'storage', 'contextMenus']"
Techloq,be35b5b4be111341cd1a415ecd83dd8379a1f8611499964e714ed7c3a35b068a,90000,3,True,"['browsingData', 'tabs', 'activeTab', 'webNavigation', 'contextMenus', 'notifications', 'webRequest']"
Lumaly - Gutscheine & Cashback,4fe5001a381a3a0ecbda95f099f420bea0f4e38e8f31c9ccc2a647678e9376d2,90000,3,True,"['webRequest', 'storage', 'unlimitedStorage', 'scripting', 'tabs']"
Audio editor & music editor AudioStudio,48117061fea76cd45a93513e6f817372b3f48857fb63ea2bc26ffe93b25c9286,90000,3,True,"['storage', 'webNavigation', 'webRequest']"
vsHotel,949d1727c0a84c37b5d60b50ca0a231e763f76896b4a78b2a8f62e2f9dd3f8ff,80000,3,True,"['storage', 'webRequest', 'scripting', 'cookies', 'history', 'declarativeNetRequest']"
Bulk Media Downloader,a8b26800fdad52011e709bc328bf77bfa819e26db92d17658d3071b0a6d3ffe1,80000,3,True,"['storage', 'webRequest', 'downloads', 'notifications', 'contextMenus']"
Powerful Pixiv Downloader,7c88ebfc5981b20504bcc2ec1fb1da52d1b0c2760eb55a3d912bc8c4582dc008,80000,3,False,"['downloads', 'downloads.shelf', 'storage', 'declarativeNetRequestWithHostAccess', 'webRequest']"
XLS Editor,9b298f0cba9a84be60d8c8d88fac8bf69f613c88507c5bba4ad7aee57e6684d8,80000,3,True,"['storage', 'webRequest']"
Wallet Guard: Protect Your Crypto,dc1e095912590c6219f0018487496683c3ae85399a9b30207aa4949e93e4c220,80000,3,True,"['storage', 'tabs', 'alarms', 'management', 'notifications', 'contextMenus', 'webRequest']"
"Checkbot: SEO, Web Speed & Security Tester 🚀",af261bd19f7531e2508ae2ef0a8758f8db2dcc0c3a2819ed6b7643afeebae64f,80000,3,True,['webRequest']
FCM Extension,6a88814b5af32c9690a524537a2b583428f77a2a6f5d38410d4d8bab7782903f,80000,3,True,"['activeTab', 'cookies', 'webRequest', 'history', 'webNavigation', 'scripting', 'storage', 'tabs', 'alarms']"
1Password Beta – Password Manager,42783853809e78b88b854f32ecb25e337b2aece55d8b3776ed178f514a69d3ed,80000,3,True,"['alarms', 'contextMenus', 'downloads', 'idle', 'management', 'nativeMessaging', 'notifications', 'offscreen', 'privacy', 'scripting', 'storage', 'tabs', 'webNavigation', 'webRequest', 'declarativeNetRequest', 'webRequestAuthProvider']"
Alaska Airlines Mileage Plan™ Shopping button,97689ad1c6248367f872e0dc4bfef90c065edef1c33ce983a4d3c4f6c198caa2,80000,3,True,"['tabs', 'webNavigation', 'webRequest', 'storage', 'unlimitedStorage', 'cookies', 'alarms']"
MicroStrategy HyperIntelligence,e369778ede29cf04ea434a14cfecbf6823222607e5a4cbe3d4b7fb463f1e0bc5,80000,3,True,"['cookies', 'downloads', 'nativeMessaging', 'storage', 'tabs', 'unlimitedStorage', 'webNavigation', 'webRequest']"
Music downloader,ffbfbf09f7c261f54967c2fc3b645a57b21786b6775bffb77ebd6d28f410b6ef,80000,3,True,"['webRequest', 'tabs', 'downloads', 'storage', 'cookies', 'unlimitedStorage', 'scripting', 'declarativeNetRequestWithHostAccess']"
Twitter video downloader_1,0a9d0ed819144dc2695a4fcdc1576e925ebed86e0ca29bd295ae5e174faf8c98,80000,3,True,"['storage', 'downloads', 'tabs', 'cookies', 'unlimitedStorage', 'scripting', 'webRequest', 'declarativeNetRequestWithHostAccess']"
"SquareX: Be Secure, Anonymous, Private Online",42053a7c044ba6b9076aeb63b7d726de0253fcacda57d469504330cbc3608591,70000,3,True,"['storage', 'tabs', 'alarms', 'scripting', 'offscreen', 'contextMenus', 'tabGroups', 'downloads', 'webRequest']"
Free Video Downloader_1,33d4e026a84dd81be2e8eb24a8146823539dd94c863068bb96722a75ac9c518f,70000,3,True,"['tabs', 'webRequest', 'scripting', 'storage', 'downloads', 'declarativeNetRequest', 'contextMenus', 'notifications']"
Save to Collect,c58ec776d82ae7c0c2e14a36c4bcfaee09605217e79cbeaf17a473d006682a66,70000,3,True,"['storage', 'activeTab', 'contextMenus', 'webRequest', 'scripting']"
Shopee Save - Download Product Images & Video,a0a3112ab9c5486a96b3e6764cb0e3d22e925709540f122ebd47e3b9ef8665a9,70000,3,True,"['storage', 'webRequest', 'downloads', 'contextMenus']"
